Year,Team,Stat,Value
2013,San Jose St,TOV%,19.8
2013,Nicholls,TOV%,19.8
2013,Omaha,TOV%,19.8
2013,Princeton,TOV%,19.8
2013,Canisius,TOV%,19.8
2013,LIU-Brooklyn,TOV%,19.8
2013,N Colorado,TOV%,19.8
2013,Xavier,TOV%,19.9
2013,Akron,TOV%,19.9
2013,UNLV,TOV%,19.9
2013,Sam Houston,TOV%,19.9
2013,Purdue FW,TOV%,19.9
2013,Wofford,TOV%,19.9
2013,LSU,TOV%,20.0
2013,Charleston,TOV%,20.1
2013,Vermont,TOV%,20.1
2013,SF Austin,TOV%,20.1
2013,N Arizona,TOV%,20.1
2013,Michigan St,TOV%,20.1
2013,N Texas,TOV%,20.1
2013,Murray St,TOV%,20.1
2013,Butler,TOV%,20.1
2013,Gardner-Webb,TOV%,20.2
2013,UTSA,TOV%,20.2
2013,CS Bakersfield,TOV%,20.2
2013,Dartmouth,TOV%,20.2
2013,NC Asheville,TOV%,20.2
2013,Hawai'i,TOV%,20.2
2013,San Diego,TOV%,20.2
2013,Army,TOV%,20.2
2013,Old Dominion,TOV%,20.3
2013,Wright St,TOV%,20.3
2013,Memphis,TOV%,20.3
2013,Middle Tenn,TOV%,20.3
2013,Duquesne,TOV%,20.3
2013,UC Davis,TOV%,20.3
2013,George Mason,TOV%,20.4
2013,Monmouth,TOV%,20.4
2013,Wake Forest,TOV%,20.4
2013,UT Rio Grande,TOV%,20.4
2013,Loyola Chi,TOV%,20.4
2013,Marist,TOV%,20.4
2013,Green Bay,TOV%,20.5
2013,Oral Roberts,TOV%,20.5
2013,Texas A&M,TOV%,20.5
2013,Norfolk St,TOV%,20.5
2013,Kennesaw St,TOV%,20.5
2013,Coppin St,TOV%,20.5
2013,Marquette,TOV%,20.5
2013,Alabama A&M,TOV%,20.5
2013,FGCU,TOV%,20.5
2013,Long Beach St,TOV%,20.6
2013,AR-Pine Bluff,TOV%,20.6
2013,Utah St,TOV%,20.6
2013,UT Martin,TOV%,20.6
2013,Samford,TOV%,20.6
2013,Jacksonville St,TOV%,20.7
2013,Harvard,TOV%,20.7
2013,Albany,TOV%,20.7
2013,Idaho,TOV%,20.7
2013,Rutgers,TOV%,20.8
2013,Winthrop,TOV%,20.9
2013,Oregon,TOV%,20.9
2013,Miss Valley St,TOV%,20.9
2013,UMBC,TOV%,21.0
2013,Milwaukee,TOV%,21.0
2013,E Illinois,TOV%,21.0
2013,Minnesota,TOV%,21.0
2013,Prairie View,TOV%,21.1
2013,NJIT,TOV%,21.1
2013,Jacksonville,TOV%,21.1
2013,Texas Tech,TOV%,21.1
2013,Presbyterian,TOV%,21.1
2013,Texas,TOV%,21.1
2013,NC Wilmington,TOV%,21.1
2013,Tulsa,TOV%,21.1
2013,Chicago St,TOV%,21.1
2013,Cleveland St,TOV%,21.2
2013,Brown,TOV%,21.2
2013,Florida Intl,TOV%,21.2
2013,Fairfield,TOV%,21.2
2013,Dayton,TOV%,21.3
2013,SIU Edward,TOV%,21.3
2013,Coastal Car,TOV%,21.3
2013,Maine,TOV%,21.3
2013,Wagner,TOV%,21.3
2013,UAB,TOV%,21.4
2013,Maryland,TOV%,21.4
2013,Florida St,TOV%,21.4
2013,Alabama St,TOV%,21.4
2013,Sacred Heart,TOV%,21.4
2013,S Alabama,TOV%,21.4
2013,New Mexico St,TOV%,21.4
2013,TCU,TOV%,21.4
2013,S Utah,TOV%,21.4
2013,Miami OH,TOV%,21.5
2013,Tennessee St,TOV%,21.5
2013,St Francis PA,TOV%,21.6
2013,Delaware St,TOV%,21.6
2013,Hofstra,TOV%,21.6
2013,Hartford,TOV%,21.6
2013,Yale,TOV%,21.6
2013,Towson,TOV%,21.6
2013,N Florida,TOV%,21.6
2013,Morgan St,TOV%,21.7
2013,F Dickinson,TOV%,21.7
2013,UT Arlington,TOV%,21.7
2013,W Michigan,TOV%,21.8
2013,Little Rock,TOV%,21.8
2013,UCSB,TOV%,21.8
2013,Alcorn St,TOV%,21.9
2013,Southern Miss,TOV%,21.9
2013,Charlotte,TOV%,21.9
2013,Florida A&M,TOV%,22.0
2013,NC A&T,TOV%,22.0
2013,Florida Atlantic,TOV%,22.0
2013,W Kentucky,TOV%,22.1
2013,Furman,TOV%,22.1
2013,UC Riverside,TOV%,22.1
2013,S Carolina St,TOV%,22.3
2013,South Carolina,TOV%,22.3
2013,Longwood,TOV%,22.3
2013,Pepperdine,TOV%,22.3
2013,Fordham,TOV%,22.3
2013,Valparaiso,TOV%,22.3
2013,Villanova,TOV%,22.3
2013,E Michigan,TOV%,22.3
2013,SMU,TOV%,22.3
2013,Georgia,TOV%,22.4
2013,Marshall,TOV%,22.4
2013,NC Central,TOV%,22.5
2013,Kansas City,TOV%,22.7
2013,Rider,TOV%,22.7
2013,N Illinois,TOV%,22.7
2013,Stetson,TOV%,22.7
2013,Binghamton,TOV%,22.7
2013,Austin Peay,TOV%,22.8
2013,G Washington,TOV%,22.8
2013,Lipscomb,TOV%,22.8
2013,Portland,TOV%,22.8
2013,Maryland ES,TOV%,22.9
2013,Penn,TOV%,23.0
2013,Siena,TOV%,23.1
2013,Buffalo,TOV%,23.2
2013,Ball St,TOV%,23.2
2013,UL Monroe,TOV%,23.3
2013,Seton Hall,TOV%,23.3
2013,Howard,TOV%,23.3
2013,The Citadel,TOV%,23.5
2013,Hampton,TOV%,23.7
2013,Tenn Tech,TOV%,23.7
2013,New Orleans,TOV%,23.9
2013,Hou Christian,TOV%,24.1
2013,Morehead St,TOV%,24.2
2013,Mississippi St,TOV%,24.3
2013,Seattle,TOV%,24.9
2013,Lamar,TOV%,25.0
2013,Manhattan,TOV%,25.1
2013,Grambling,TOV%,26.2
2013,Savannah St,TOV%,26.7
2013,Minnesota,ORB%,43.3
2013,Colorado St,ORB%,41.2
2013,Quinnipiac,ORB%,40.6
2013,Pittsburgh,ORB%,40.1
2013,Missouri,ORB%,39.3
2013,Indiana,ORB%,38.8
2013,Morehead St,ORB%,38.7
2013,Syracuse,ORB%,38.6
2013,Cincinnati,ORB%,38.0
2013,Louisville,ORB%,37.9
2013,Wichita St,ORB%,37.9
2013,Marshall,ORB%,37.7
2013,Prairie View,ORB%,37.7
2013,Kansas St,ORB%,37.6
2013,Old Dominion,ORB%,37.6
2013,Southern Miss,ORB%,37.6
2013,Washington,ORB%,37.4
2013,Towson,ORB%,37.4
2013,Gonzaga,ORB%,37.0
2013,VCU,ORB%,36.9
2013,Morgan St,ORB%,36.9
2013,Akron,ORB%,36.7
2013,Utah St,ORB%,36.7
2013,G Washington,ORB%,36.7
2013,South Carolina,ORB%,36.6
2013,Middle Tenn,ORB%,36.5
2013,West Virginia,ORB%,36.2
2013,Marquette,ORB%,36.2
2013,Saint Mary's,ORB%,36.0
2013,Seattle,ORB%,35.9
2013,Coastal Car,ORB%,35.9
2013,Loyola MD,ORB%,35.8
2013,New Mexico St,ORB%,35.8
2013,Maryland,ORB%,35.7
2013,Providence,ORB%,35.6
2013,SC Upstate,ORB%,35.3
2013,Canisius,ORB%,35.2
2013,Fordham,ORB%,35.1
2013,Memphis,ORB%,35.0
2013,Oregon,ORB%,34.9
2013,W Michigan,ORB%,34.9
2013,Oral Roberts,ORB%,34.8
2013,Iowa,ORB%,34.8
2013,Lipscomb,ORB%,34.8
2013,CS Northridge,ORB%,34.7
2013,S Alabama,ORB%,34.6
2013,Butler,ORB%,34.6
2013,Charlotte,ORB%,34.6
2013,Ball St,ORB%,34.5
2013,Gardner-Webb,ORB%,34.5
2013,Tulane,ORB%,34.5
2013,W Kentucky,ORB%,34.4
2013,Buffalo,ORB%,34.3
2013,Arizona,ORB%,34.3
2013,S Carolina St,ORB%,34.3
2013,Hawai'i,ORB%,34.2
2013,NW State,ORB%,34.1
2013,Rutgers,ORB%,34.1
2013,Baylor,ORB%,34.1
2013,LIU-Brooklyn,ORB%,34.1
2013,Tenn Tech,ORB%,34.0
2013,Tennessee,ORB%,34.0
2013,Purdue,ORB%,33.8
2013,LSU,ORB%,33.8
2013,Michigan St,ORB%,33.8
2013,Howard,ORB%,33.8
2013,UT Arlington,ORB%,33.7
2013,Dayton,ORB%,33.5
2013,Tennessee St,ORB%,33.4
2013,Kentucky,ORB%,33.4
2013,Florida,ORB%,33.4
2013,NC State,ORB%,33.4
2013,SF Austin,ORB%,33.2
2013,SMU,ORB%,33.2
2013,UCF,ORB%,33.2
2013,Hampton,ORB%,33.2
2013,Kansas,ORB%,33.1
2013,Fairfield,ORB%,33.1
2013,George Mason,ORB%,33.1
2013,Texas A&M,ORB%,33.1
2013,Sam Houston,ORB%,33.1
2013,North Carolina,ORB%,33.1
2013,Wagner,ORB%,33.1
2013,W Carolina,ORB%,33.0
2013,Yale,ORB%,33.0
2013,Kent St,ORB%,33.0
2013,NJIT,ORB%,33.0
2013,Oregon St,ORB%,33.0
2013,Arkansas St,ORB%,33.0
2013,Vermont,ORB%,32.9
2013,St Fran (NY),ORB%,32.9
2013,FGCU,ORB%,32.9
2013,Maryland ES,ORB%,32.8
2013,High Point,ORB%,32.8
2013,Hofstra,ORB%,32.8
2013,Iowa St,ORB%,32.8
2013,Texas,ORB%,32.5
2013,Santa Clara,ORB%,32.5
2013,UNLV,ORB%,32.4
2013,Charleston,ORB%,32.4
2013,Drexel,ORB%,32.3
2013,Oklahoma,ORB%,32.2
2013,Delaware,ORB%,32.2
2013,Illinois,ORB%,32.2
2013,Colorado,ORB%,32.1
2013,UAB,ORB%,32.0
2013,Green Bay,ORB%,32.0
2013,Savannah St,ORB%,31.9
2013,Louisiana Tech,ORB%,31.9
2013,Norfolk St,ORB%,31.8
2013,Houston,ORB%,31.8
2013,Portland,ORB%,31.8
2013,C Arkansas,ORB%,31.8
2013,E Michigan,ORB%,31.7
2013,San Jose St,ORB%,31.7
2013,NC Asheville,ORB%,31.6
2013,Mississippi,ORB%,31.6
2013,N Texas,ORB%,31.6
2013,Xavier,ORB%,31.6
2013,Notre Dame,ORB%,31.5
2013,Sacred Heart,ORB%,31.5
2013,Wisconsin,ORB%,31.5
2013,N Illinois,ORB%,31.5
2013,Long Beach St,ORB%,31.5
2013,Charleston So,ORB%,31.5
2013,Iona,ORB%,31.5
2013,Chattanooga,ORB%,31.5
2013,Stony Brook,ORB%,31.4
2013,Loyola Mymt,ORB%,31.4
2013,Jacksonville,ORB%,31.4
2013,Ohio St,ORB%,31.4
2013,Murray St,ORB%,31.3
2013,Niagara,ORB%,31.3
2013,Idaho,ORB%,31.3
2013,Villanova,ORB%,31.3
2013,Alabama St,ORB%,31.2
2013,Georgia Tech,ORB%,31.2
2013,California,ORB%,31.2
2013,NC Wilmington,ORB%,31.1
2013,UMass,ORB%,31.1
2013,Georgia,ORB%,31.1
2013,Stanford,ORB%,31.0
2013,AR-Pine Bluff,ORB%,30.9
2013,Campbell,ORB%,30.9
2013,N Colorado,ORB%,30.8
2013,VMI,ORB%,30.8
2013,Siena,ORB%,30.7
2013,Delaware St,ORB%,30.7
2013,Lamar,ORB%,30.7
2013,Texas Tech,ORB%,30.6
2013,Florida Atlantic,ORB%,30.5
2013,San Diego St,ORB%,30.5
2013,Pepperdine,ORB%,30.5
2013,BYU,ORB%,30.5
2013,Oklahoma St,ORB%,30.5
2013,Radford,ORB%,30.4
2013,Clemson,ORB%,30.4
2013,McNeese,ORB%,30.4
2013,Bethune,ORB%,30.4
2013,TCU,ORB%,30.3
2013,Manhattan,ORB%,30.3
2013,S Illinois,ORB%,30.2
2013,UCSB,ORB%,30.2
2013,Arkansas,ORB%,30.2
2013,Texas So,ORB%,30.2
2013,Seton Hall,ORB%,30.2
2013,Michigan,ORB%,30.1
2013,Detroit Mercy,ORB%,30.1
2013,S Utah,ORB%,30.0
2013,N Florida,ORB%,30.0
2013,Cal Poly,ORB%,30.0
2013,Alabama,ORB%,30.0
2013,UT Martin,ORB%,30.0
2013,Jacksonville St,ORB%,29.9
2013,Saint Joseph's,ORB%,29.9
2013,Purdue FW,ORB%,29.9
2013,Robert Morris,ORB%,29.8
2013,Florida St,ORB%,29.8
2013,UC Irvine,ORB%,29.8
2013,Florida Intl,ORB%,29.7
2013,Miss Valley St,ORB%,29.6
2013,Valparaiso,ORB%,29.6
2013,Miami,ORB%,29.6
2013,Temple,ORB%,29.5
2013,Northeastern,ORB%,29.5
2013,Little Rock,ORB%,29.5
2013,Washington St,ORB%,29.4
2013,St Bonaventure,ORB%,29.4
2013,DePaul,ORB%,29.4
2013,S Florida,ORB%,29.4
2013,Bucknell,ORB%,29.4
2013,Maine,ORB%,29.4
2013,Oakland,ORB%,29.3
2013,Georgia So,ORB%,29.3
2013,Alabama A&M,ORB%,29.3
2013,Georgetown,ORB%,29.3
2013,Cleveland St,ORB%,29.2
2013,Bryant,ORB%,29.2
2013,Army,ORB%,29.2
2013,Albany,ORB%,29.1
2013,Portland St,ORB%,29.1
2013,UTSA,ORB%,29.1
2013,Rider,ORB%,29.0
2013,Brown,ORB%,29.0
2013,Hou Christian,ORB%,29.0
2013,St John's,ORB%,29.0
2013,San Diego,ORB%,28.9
2013,Weber St,ORB%,28.9
2013,Illinois St,ORB%,28.9
2013,Stetson,ORB%,28.9
2013,NC A&T,ORB%,28.9
2013,Florida A&M,ORB%,28.9
2013,Duquesne,ORB%,28.9
2013,C Michigan,ORB%,28.8
2013,NC Central,ORB%,28.7
2013,Boise St,ORB%,28.7
2013,Penn St,ORB%,28.7
2013,N Dakota St,ORB%,28.7
2013,Bowling Green,ORB%,28.6
2013,Chicago St,ORB%,28.5
2013,Mississippi St,ORB%,28.5
2013,Virginia Tech,ORB%,28.4
2013,Sacramento St,ORB%,28.4
2013,Creighton,ORB%,28.4
2013,Pacific,ORB%,28.4
2013,Troy,ORB%,28.3
2013,Texas A&M-CC,ORB%,28.3
2013,The Citadel,ORB%,28.3
2013,Belmont,ORB%,28.3
2013,Saint Peter's,ORB%,28.2
2013,Loyola Chi,ORB%,28.1
2013,La Salle,ORB%,28.1
2013,Kennesaw St,ORB%,28.1
2013,Duke,ORB%,28.1
2013,NC Greensboro,ORB%,28.0
2013,App State,ORB%,28.0
2013,UCLA,ORB%,28.0
2013,Princeton,ORB%,28.0
2013,UC Riverside,ORB%,28.0
2013,Bradley,ORB%,28.0
2013,UMBC,ORB%,28.0
2013,Alcorn St,ORB%,27.9
2013,Mercer,ORB%,27.9
2013,E Washington,ORB%,27.9
2013,Davidson,ORB%,27.8
2013,E Illinois,ORB%,27.8
2013,Kansas City,ORB%,27.7
2013,Montana St,ORB%,27.7
2013,S Dakota St,ORB%,27.7
2013,Nicholls,ORB%,27.6
2013,E Kentucky,ORB%,27.5
2013,Georgia St,ORB%,27.5
2013,Liberty,ORB%,27.4
2013,Columbia,ORB%,27.4
2013,New Mexico,ORB%,27.4
2013,SE Missouri St,ORB%,27.3
2013,Evansville,ORB%,27.3
2013,Mt St Mary's,ORB%,27.3
2013,Auburn,ORB%,27.2
2013,Tulsa,ORB%,27.1
2013,Louisiana,ORB%,27.1
2013,E Carolina,ORB%,27.1
2013,Austin Peay,ORB%,27.1
2013,CS Bakersfield,ORB%,27.0
2013,J Madison,ORB%,27.0
2013,USC,ORB%,27.0
2013,Cornell,ORB%,27.0
2013,Winthrop,ORB%,26.9
2013,Furman,ORB%,26.9
2013,North Dakota,ORB%,26.8
2013,Longwood,ORB%,26.8
2013,SIU Edward,ORB%,26.7
2013,Grambling,ORB%,26.7
2013,Dartmouth,ORB%,26.6
2013,UConn,ORB%,26.6
2013,American,ORB%,26.5
2013,Coppin St,ORB%,26.4
2013,Holy Cross,ORB%,26.4
2013,Fresno St,ORB%,26.3
2013,Vanderbilt,ORB%,26.3
2013,Virginia,ORB%,26.3
2013,Jackson St,ORB%,26.2
2013,Richmond,ORB%,26.2
2013,Toledo,ORB%,26.1
2013,Rhode Island,ORB%,26.1
2013,Arizona St,ORB%,26.1
2013,Nevada,ORB%,26.1
2013,Monmouth,ORB%,26.0
2013,Saint Louis,ORB%,26.0
2013,Wake Forest,ORB%,25.9
2013,Boston College,ORB%,25.9
2013,Illinois Chicago,ORB%,25.8
2013,St Francis PA,ORB%,25.8
2013,William & Mary,ORB%,25.7
2013,Milwaukee,ORB%,25.6
2013,E Tennessee St,ORB%,25.6
2013,Marist,ORB%,25.4
2013,New Hampshire,ORB%,25.4
2013,Miami OH,ORB%,25.3
2013,Youngstown St,ORB%,25.3
2013,Ohio,ORB%,25.3
2013,UL Monroe,ORB%,25.2
2013,UTEP,ORB%,25.1
2013,New Orleans,ORB%,25.1
2013,UT Rio Grande,ORB%,25.1
2013,Indiana St,ORB%,24.9
2013,Wright St,ORB%,24.9
2013,Missouri St,ORB%,24.9
2013,Binghamton,ORB%,24.8
2013,Elon,ORB%,24.7
2013,Texas St,ORB%,24.6
2013,Colgate,ORB%,24.6
2013,Utah Valley,ORB%,24.5
2013,Boston U,ORB%,24.5
2013,Utah,ORB%,24.4
2013,UC Davis,ORB%,24.3
2013,N Kentucky,ORB%,24.3
2013,N Arizona,ORB%,24.3
2013,Lehigh,ORB%,24.3
2013,Samford,ORB%,24.2
2013,Southern,ORB%,24.2
2013,C Connecticut,ORB%,24.2
2013,Nebraska,ORB%,24.2
2013,Wofford,ORB%,24.0
2013,N Iowa,ORB%,23.9
2013,Harvard,ORB%,23.9
2013,Wyoming,ORB%,23.7
2013,W Illinois,ORB%,23.7
2013,Penn,ORB%,23.7
2013,SE Louisiana,ORB%,23.7
2013,F Dickinson,ORB%,23.6
2013,Northwestern,ORB%,23.5
2013,CS Fullerton,ORB%,23.2
2013,Montana,ORB%,23.1
2013,Navy,ORB%,23.0
2013,Lafayette,ORB%,22.9
2013,Drake,ORB%,22.9
2013,Hartford,ORB%,22.9
2013,Omaha,ORB%,22.7
2013,South Dakota,ORB%,22.1
2013,Idaho St,ORB%,21.9
2013,Air Force,ORB%,21.3
2013,Denver,ORB%,21.0
2013,Presbyterian,ORB%,20.9
2013,San Francisco,ORB%,20.9
2013,IU Indy,ORB%,20.2
2013,Rice,ORB%,16.3
2013,Bucknell,DRB%,78.7
2013,Colorado St,DRB%,78.5
2013,Quinnipiac,DRB%,78.0
2013,N Dakota St,DRB%,77.4
2013,Boise St,DRB%,77.3
2013,Wichita St,DRB%,77.2
2013,SF Austin,DRB%,76.7
2013,Weber St,DRB%,76.6
2013,Green Bay,DRB%,76.5
2013,Drexel,DRB%,76.2
2013,Saint Mary's,DRB%,76.2
2013,Wisconsin,DRB%,76.0
2013,Charleston,DRB%,75.7
2013,N Iowa,DRB%,75.7
2013,Butler,DRB%,75.5
2013,S Dakota St,DRB%,75.5
2013,W Illinois,DRB%,75.4
2013,Purdue FW,DRB%,75.4
2013,Arizona,DRB%,75.3
2013,Creighton,DRB%,75.1
2013,Loyola Chi,DRB%,75.1
2013,Penn St,DRB%,75.0
2013,Brown,DRB%,74.9
2013,Maryland,DRB%,74.9
2013,Ohio St,DRB%,74.9
2013,Tulane,DRB%,74.8
2013,Oregon,DRB%,74.7
2013,UNLV,DRB%,74.7
2013,Utah St,DRB%,74.7
2013,Virginia,DRB%,74.5
2013,Washington St,DRB%,74.5
2013,Columbia,DRB%,74.5
2013,American,DRB%,74.5
2013,Valparaiso,DRB%,74.4
2013,Davidson,DRB%,74.3
2013,Tennessee,DRB%,74.3
2013,S Utah,DRB%,74.3
2013,Stony Brook,DRB%,74.1
2013,Colgate,DRB%,74.1
2013,Missouri,DRB%,74.0
2013,UC Riverside,DRB%,74.0
2013,BYU,DRB%,73.9
2013,Wofford,DRB%,73.8
2013,Florida,DRB%,73.7
2013,Georgia Tech,DRB%,73.7
2013,Chattanooga,DRB%,73.7
2013,Cornell,DRB%,73.6
2013,NC Greensboro,DRB%,73.5
2013,Saint Louis,DRB%,73.5
2013,Michigan St,DRB%,73.5
2013,Miami,DRB%,73.4
2013,New Mexico,DRB%,73.2
2013,San Diego St,DRB%,73.2
2013,Xavier,DRB%,73.1
2013,Sam Houston,DRB%,73.1
2013,Kansas,DRB%,73.0
2013,Vermont,DRB%,73.0
2013,Iowa St,DRB%,72.9
2013,Villanova,DRB%,72.9
2013,Georgia,DRB%,72.9
2013,Middle Tenn,DRB%,72.9
2013,Pittsburgh,DRB%,72.8
2013,Albany,DRB%,72.8
2013,Stanford,DRB%,72.8
2013,Drake,DRB%,72.8
2013,Arizona St,DRB%,72.7
2013,Idaho,DRB%,72.7
2013,Gonzaga,DRB%,72.7
2013,Princeton,DRB%,72.7
2013,Cal Poly,DRB%,72.6
2013,Notre Dame,DRB%,72.5
2013,W Michigan,DRB%,72.5
2013,Purdue,DRB%,72.5
2013,Seattle,DRB%,72.4
2013,Akron,DRB%,72.4
2013,New Mexico St,DRB%,72.3
2013,Yale,DRB%,72.3
2013,Memphis,DRB%,72.1
2013,Detroit Mercy,DRB%,72.1
2013,Vanderbilt,DRB%,72.1
2013,N Colorado,DRB%,72.0
2013,Cincinnati,DRB%,72.0
2013,Hawai'i,DRB%,72.0
2013,G Washington,DRB%,72.0
2013,Wagner,DRB%,72.0
2013,USC,DRB%,71.9
2013,Holy Cross,DRB%,71.9
2013,Tulsa,DRB%,71.9
2013,Wright St,DRB%,71.9
2013,Evansville,DRB%,71.9
2013,Indiana,DRB%,71.9
2013,San Francisco,DRB%,71.7
2013,Michigan,DRB%,71.6
2013,SC Upstate,DRB%,71.6
2013,Oakland,DRB%,71.6
2013,Charleston So,DRB%,71.6
2013,Arkansas St,DRB%,71.6
2013,UT Arlington,DRB%,71.5
2013,Morehead St,DRB%,71.5
2013,Illinois Chicago,DRB%,71.4
2013,Southern,DRB%,71.4
2013,Washington,DRB%,71.4
2013,N Illinois,DRB%,71.4
2013,Montana St,DRB%,71.4
2013,Indiana St,DRB%,71.4
2013,Army,DRB%,71.4
2013,Binghamton,DRB%,71.4
2013,Ball St,DRB%,71.3
2013,J Madison,DRB%,71.3
2013,Kentucky,DRB%,71.3
2013,Oklahoma St,DRB%,71.3
2013,App State,DRB%,71.2
2013,Iowa,DRB%,71.2
2013,Georgetown,DRB%,71.2
2013,Kansas City,DRB%,71.1
2013,Colorado,DRB%,71.1
2013,Nebraska,DRB%,71.0
2013,Charlotte,DRB%,71.0
2013,Dayton,DRB%,71.0
2013,New Hampshire,DRB%,71.0
2013,Utah Valley,DRB%,71.0
2013,Radford,DRB%,70.9
2013,UC Davis,DRB%,70.9
2013,Montana,DRB%,70.9
2013,CS Bakersfield,DRB%,70.9
2013,Bryant,DRB%,70.9
2013,Boston College,DRB%,70.9
2013,Wake Forest,DRB%,70.8
2013,E Illinois,DRB%,70.8
2013,Maine,DRB%,70.8
2013,California,DRB%,70.7
2013,W Kentucky,DRB%,70.7
2013,Mississippi,DRB%,70.7
2013,UCSB,DRB%,70.7
2013,UAB,DRB%,70.7
2013,Auburn,DRB%,70.6
2013,Portland,DRB%,70.6
2013,Oklahoma,DRB%,70.6
2013,Minnesota,DRB%,70.6
2013,Southern Miss,DRB%,70.6
2013,Towson,DRB%,70.6
2013,Hartford,DRB%,70.5
2013,NC Central,DRB%,70.5
2013,Winthrop,DRB%,70.5
2013,Fairfield,DRB%,70.4
2013,Coastal Car,DRB%,70.4
2013,Elon,DRB%,70.4
2013,Delaware,DRB%,70.4
2013,Youngstown St,DRB%,70.3
2013,Hampton,DRB%,70.3
2013,Illinois St,DRB%,70.3
2013,Houston,DRB%,70.3
2013,Rider,DRB%,70.2
2013,Sacramento St,DRB%,70.2
2013,Fordham,DRB%,70.2
2013,North Carolina,DRB%,70.1
2013,UC Irvine,DRB%,70.1
2013,Harvard,DRB%,70.1
2013,Pacific,DRB%,70.1
2013,Utah,DRB%,70.1
2013,Dartmouth,DRB%,70.1
2013,Bowling Green,DRB%,70.0
2013,Clemson,DRB%,70.0
2013,Wyoming,DRB%,70.0
2013,N Arizona,DRB%,69.9
2013,Boston U,DRB%,69.8
2013,High Point,DRB%,69.7
2013,SMU,DRB%,69.6
2013,Oregon St,DRB%,69.6
2013,Temple,DRB%,69.6
2013,Mercer,DRB%,69.6
2013,Murray St,DRB%,69.6
2013,Robert Morris,DRB%,69.6
2013,Santa Clara,DRB%,69.5
2013,Oral Roberts,DRB%,69.5
2013,TCU,DRB%,69.5
2013,SE Louisiana,DRB%,69.5
2013,Little Rock,DRB%,69.5
2013,Loyola Mymt,DRB%,69.4
2013,Jacksonville,DRB%,69.4
2013,Tennessee St,DRB%,69.4
2013,Missouri St,DRB%,69.4
2013,NJIT,DRB%,69.4
2013,Louisville,DRB%,69.3
2013,San Jose St,DRB%,69.3
2013,CS Northridge,DRB%,69.3
2013,S Illinois,DRB%,69.3
2013,N Texas,DRB%,69.3
2013,Stetson,DRB%,69.2
2013,Liberty,DRB%,69.2
2013,SIU Edward,DRB%,69.2
2013,Nevada,DRB%,69.2
2013,Gardner-Webb,DRB%,69.2
2013,Cleveland St,DRB%,69.1
2013,Louisiana Tech,DRB%,69.1
2013,Marist,DRB%,69.1
2013,UMass,DRB%,69.1
2013,Old Dominion,DRB%,69.1
2013,N Kentucky,DRB%,69.1
2013,LIU-Brooklyn,DRB%,69.0
2013,Lipscomb,DRB%,69.0
2013,Texas So,DRB%,68.9
2013,Manhattan,DRB%,68.9
2013,Bradley,DRB%,68.9
2013,Furman,DRB%,68.9
2013,Kent St,DRB%,68.9
2013,Texas,DRB%,68.9
2013,Savannah St,DRB%,68.9
2013,NC State,DRB%,68.9
2013,Buffalo,DRB%,68.8
2013,Bethune,DRB%,68.8
2013,UMBC,DRB%,68.8
2013,Seton Hall,DRB%,68.8
2013,Air Force,DRB%,68.8
2013,Texas A&M,DRB%,68.8
2013,La Salle,DRB%,68.8
2013,Troy,DRB%,68.8
2013,FGCU,DRB%,68.8
2013,Alabama A&M,DRB%,68.7
2013,Virginia Tech,DRB%,68.7
2013,UCF,DRB%,68.6
2013,NC Wilmington,DRB%,68.6
2013,Baylor,DRB%,68.6
2013,Niagara,DRB%,68.6
2013,Duke,DRB%,68.5
2013,William & Mary,DRB%,68.5
2013,Portland St,DRB%,68.5
2013,Arkansas,DRB%,68.5
2013,Saint Peter's,DRB%,68.5
2013,NC A&T,DRB%,68.4
2013,South Dakota,DRB%,68.4
2013,S Alabama,DRB%,68.4
2013,Prairie View,DRB%,68.4
2013,Marquette,DRB%,68.3
2013,Mt St Mary's,DRB%,68.3
2013,Chicago St,DRB%,68.3
2013,UTEP,DRB%,68.2
2013,Georgia St,DRB%,68.2
2013,Penn,DRB%,68.2
2013,Canisius,DRB%,68.2
2013,Duquesne,DRB%,68.1
2013,Hou Christian,DRB%,68.1
2013,Denver,DRB%,68.1
2013,UT Martin,DRB%,68.1
2013,North Dakota,DRB%,68.1
2013,Lafayette,DRB%,68.1
2013,Illinois,DRB%,68.0
2013,Miami OH,DRB%,68.0
2013,Providence,DRB%,68.0
2013,Florida Atlantic,DRB%,68.0
2013,Alabama,DRB%,68.0
2013,Saint Joseph's,DRB%,67.9
2013,Pepperdine,DRB%,67.9
2013,San Diego,DRB%,67.9
2013,C Michigan,DRB%,67.8
2013,VCU,DRB%,67.8
2013,Iona,DRB%,67.8
2013,St Fran (NY),DRB%,67.7
2013,UCLA,DRB%,67.6
2013,Syracuse,DRB%,67.6
2013,Lehigh,DRB%,67.6
2013,South Carolina,DRB%,67.6
2013,NC Asheville,DRB%,67.6
2013,Kansas St,DRB%,67.6
2013,Kennesaw St,DRB%,67.5
2013,Belmont,DRB%,67.5
2013,Hofstra,DRB%,67.5
2013,SE Missouri St,DRB%,67.4
2013,Alabama St,DRB%,67.4
2013,Rutgers,DRB%,67.4
2013,Maryland ES,DRB%,67.3
2013,George Mason,DRB%,67.3
2013,Texas St,DRB%,67.2
2013,West Virginia,DRB%,67.2
2013,LSU,DRB%,67.1
2013,Tenn Tech,DRB%,67.1
2013,IU Indy,DRB%,67.1
