,Team,Offensive Efficiency,Effective Field Goal %,True Shooting %,Total Rebounding %,Block %,Assist/Turnover Ratio,Defensive Efficiency,Win %,Last 10 Rating,Strength of Schedule,Year
1816,Winthrop,0.6100278551532035,0.6446700507614214,0.6897506925207755,0.4415584415584415,0.6739130434782608,0.31969111969111974,-0.3790849673202614,0.8045501551189246,0.5730129390018484,0.3629032258064516,2017
1817,NC-Asheville,0.6100278551532035,0.6598984771573604,0.6620498614958445,0.3246753246753249,0.08695652173913038,0.617760617760618,-0.3790849673202614,0.7487073422957601,0.5970425138632162,0.41935483870967744,2017
1818,St Bonavent,0.6072423398328692,0.48223350253807107,0.6011080332409975,0.551948051948052,0.5978260869565215,0.3752895752895753,-0.5065359477124183,0.642192347466391,0.587800369685767,0.560483870967742,2017
1819,LA Tech,0.6072423398328692,0.6345177664974617,0.6537396121883656,0.5454545454545454,0.7391304347826086,0.5621621621621622,-0.274509803921569,0.7021716649431231,0.5489833641404805,0.42338709677419356,2017
1820,Troy,0.6072423398328692,0.5380710659898478,0.595567867036011,0.5324675324675323,0.3804347826086955,0.28648648648648656,-0.6274509803921564,0.5170630816959669,0.49722735674676516,0.41129032258064513,2017
1821,Arizona St,0.6072423398328692,0.5380710659898478,0.5817174515235455,0.14935064935064934,0.27173913043478254,0.5343629343629344,-0.8267973856209152,0.4829369183040331,0.5304990757855822,0.6774193548387097,2017
1822,Pittsburgh,0.6072423398328692,0.5583756345177662,0.628808864265928,0.4740259740259738,0.3043478260869565,0.5150579150579152,-0.7516339869281041,0.5170630816959669,0.6931608133086875,0.846774193548387,2017
1823,Virginia,0.6016713091922008,0.6091370558375631,0.5983379501385038,0.6233766233766236,0.6956521739130435,0.7073359073359075,-0.12418300653594772,0.7135470527404343,0.8096118299445471,1.0,2017
1824,TX-Arlington,0.6016713091922008,0.5888324873096447,0.6121883656509692,0.6038961038961039,0.13043478260869557,0.4316602316602317,-0.3954248366013071,0.8045501551189246,0.6709796672828096,0.5362903225806451,2017
1825,Mercer,0.5988857938718661,0.49238578680203027,0.5761772853185594,0.6688311688311686,0.1847826086956521,0.42162162162162176,-0.7058823529411762,0.46328852119958636,0.521256931608133,0.4475806451612903,2017
1826,Xavier,0.5933147632311977,0.5126903553299491,0.554016620498615,0.7727272727272729,0.24999999999999994,0.46409266409266414,-0.5490196078431371,0.642192347466391,0.6136783733826248,0.8870967741935484,2017
1827,Monmouth,0.5905292479108639,0.48223350253807107,0.5678670360110805,0.49999999999999956,0.5217391304347825,0.3250965250965251,-0.36274509803921573,0.8676318510858325,0.6469500924214417,0.5161290322580645,2017
1828,Portland St,0.5905292479108639,0.5888324873096447,0.5817174515235455,0.20779220779220742,0.1847826086956521,0.5142857142857143,-0.6797385620915031,0.4736297828335057,0.3475046210720887,0.2540322580645161,2017
1829,Loyola-Chi,0.5905292479108639,0.7614213197969542,0.7645429362880884,0.29220779220779214,0.19565217391304346,0.5583011583011582,-0.4836601307189543,0.5708376421923476,0.5859519408502772,0.4959677419354839,2017
1830,Princeton,0.5877437325905293,0.6446700507614214,0.6398891966759002,0.4090909090909087,0.39130434782608686,0.5683397683397683,-0.3137254901960782,0.7755946225439504,0.6728280961182993,0.564516129032258,2017
1831,Neb Omaha,0.5877437325905293,0.563451776649746,0.6648199445983378,0.36363636363636376,0.2608695652173913,0.3042471042471042,-0.7875816993464055,0.5542916235780766,0.44177449168207017,0.4838709677419355,2017
1832,Maryland,0.584958217270195,0.5939086294416245,0.6343490304709141,0.46753246753246724,0.5869565217391304,0.40154440154440163,-0.4346405228758168,0.7849017580144778,0.7042513863216265,0.7782258064516129,2017
1833,Ohio,0.584958217270195,0.6497461928934007,0.6537396121883656,0.4155844155844157,0.217391304347826,0.3938223938223939,-0.3954248366013071,0.6514994829369183,0.6081330868761552,0.4838709677419355,2017
1834,Valparaiso,0.584958217270195,0.5025380710659895,0.6149584487534625,0.6428571428571428,0.2391304347826086,0.3451737451737451,-0.3790849673202614,0.7931747673216133,0.5563770794824399,0.4798387096774194,2017
1835,Iowa,0.584958217270195,0.532994923857868,0.5650969529085872,0.4220779220779223,0.3804347826086955,0.5413127413127412,-0.5653594771241832,0.5708376421923476,0.6857670979667282,0.7580645161290323,2017
1836,SC Upstate,0.5821727019498608,0.5989847715736039,0.5650969529085872,0.48051948051948035,0.20652173913043476,0.46100386100386104,-0.7647058823529411,0.4798345398138573,0.36783733826247683,0.28225806451612906,2017
1837,Colorado,0.5821727019498608,0.5025380710659895,0.5401662049861495,0.6038961038961039,0.5108695652173911,0.406949806949807,-0.5490196078431371,0.5542916235780766,0.6451016635859519,0.689516129032258,2017
1838,Rhode Island,0.5821727019498608,0.4619289340101522,0.47091412742382266,0.5649350649350646,1.0,0.48571428571428577,-0.3235294117647056,0.7021716649431231,0.6598890942698705,0.689516129032258,2017
1839,Lehigh,0.5793871866295266,0.766497461928934,0.8199445983379499,0.5714285714285712,0.2608695652173913,0.3621621621621621,-0.42483660130718937,0.6277145811789039,0.5397412199630314,0.4314516129032258,2017
1840,TN Martin,0.5766016713091919,0.5989847715736039,0.6149584487534625,0.662337662337662,0.2608695652173913,0.35057915057915057,-0.6862745098039214,0.642192347466391,0.43438077634011085,0.3185483870967742,2017
1841,NC-Grnsboro,0.5766016713091919,0.5939086294416245,0.6121883656509692,0.5779220779220777,0.43478260869565205,0.31505791505791503,-0.5326797385620914,0.7383660806618407,0.5175600739371533,0.39919354838709675,2017
1842,IUPUI,0.5738161559888582,0.5532994923857864,0.5567867036011078,0.36363636363636376,0.217391304347826,0.45328185328185333,-0.7875816993464055,0.40641158221303003,0.39001848428835484,0.4475806451612903,2017
1843,W Michigan,0.5738161559888582,0.5025380710659895,0.5512465373961217,0.5194805194805197,0.2608695652173913,0.3861003861003862,-0.7026143790849675,0.4798345398138573,0.6284658040665434,0.5201612903225806,2017
1844,NC State,0.5738161559888582,0.6040609137055837,0.6315789473684208,0.46753246753246724,0.4456521739130434,0.4,-0.7450980392156858,0.5170630816959669,0.5249537892791127,0.7419354838709677,2017
1845,N Hampshire,0.5710306406685235,0.47715736040609125,0.6592797783933517,0.616883116883117,0.07608695652173908,0.30888030888030893,-0.5816993464052285,0.6132368148914168,0.48059149722735667,0.35080645161290325,2017
1846,TX Christian,0.5682451253481897,0.5685279187817258,0.5789473684210522,0.6038961038961039,0.652173913043478,0.5019305019305019,-0.4901960784313726,0.5904860392967942,0.6487985212569316,0.8387096774193548,2017
1847,Missouri St,0.565459610027855,0.5228426395939083,0.5346260387811634,0.6818181818181821,0.45652173913043465,0.32277992277992273,-0.5686274509803919,0.5170630816959669,0.44547134935304983,0.47580645161290325,2017
1848,Jacksonville,0.565459610027855,0.6598984771573604,0.6952908587257616,0.3181818181818179,0.010869565217391297,0.29884169884169887,-0.7450980392156858,0.4798345398138573,0.3641404805914972,0.22177419354838712,2017
1849,Montana St,0.565459610027855,0.5025380710659895,0.5623268698060939,0.37012987012986986,0.14130434782608692,0.4038610038610039,-0.6764705882352944,0.4984488107549121,0.421441774491682,0.28629032258064513,2017
1850,Vanderbilt,0.565459610027855,0.6091370558375631,0.6869806094182827,0.46753246753246724,0.4239130434782608,0.37992277992278,-0.5326797385620914,0.5511892450879008,0.7707948243992606,0.8306451612903226,2017
1851,Miami (FL),0.5626740947075213,0.532994923857868,0.5734072022160666,0.7012987012987013,0.49999999999999994,0.29575289575289576,-0.31045751633986907,0.7135470527404343,0.7818853974121995,0.8709677419354839,2017
1852,N Dakota St,0.5626740947075213,0.5837563451776648,0.628808864265928,0.4220779220779223,0.4021739130434781,0.3474903474903476,-0.5686274509803919,0.6514994829369183,0.5286506469500923,0.43951612903225806,2017
1853,North Dakota,0.5626740947075213,0.6243654822335021,0.6731301939058172,0.43506493506493493,0.27173913043478254,0.3768339768339769,-0.5,0.6742502585315409,0.5563770794824399,0.33467741935483875,2017
1854,Morehead St,0.5598885793871866,0.5126903553299491,0.5401662049861495,0.6298701298701297,0.29347826086956513,0.44787644787644787,-0.7320261437908493,0.4591520165460186,0.45841035120147866,0.42338709677419356,2017
1855,BYU,0.5598885793871866,0.532994923857868,0.6121883656509692,0.6818181818181821,0.543478260869565,0.46409266409266414,-0.3137254901960782,0.7001034126163392,0.6118299445471349,0.5846774193548387,2017
1856,Northeastrn,0.5571030640668524,0.6700507614213196,0.67590027700831,0.4545454545454546,0.39130434782608686,0.3992277992277993,-0.6078431372549016,0.5170630816959669,0.44362292051756,0.5483870967741935,2017
1857,N Kentucky,0.5571030640668524,0.5888324873096447,0.6011080332409975,0.6363636363636362,0.19565217391304346,0.32895752895752894,-0.5359477124183001,0.6773526370217167,0.521256931608133,0.38306451612903225,2017
1858,VCU,0.5571030640668524,0.5583756345177662,0.6066481994459831,0.5714285714285712,0.5217391304347825,0.45637065637065644,-0.2450980392156863,0.8200620475698036,0.7227356746765249,0.6491935483870968,2017
1859,Montana,0.5571030640668524,0.5076142131979693,0.5623268698060939,0.4285714285714288,0.3043478260869565,0.48108108108108116,-0.6176470588235294,0.49948293691830403,0.3475046210720887,0.3790322580645161,2017
1860,Harvard,0.551532033426184,0.5837563451776648,0.6426592797783934,0.49350649350649345,0.652173913043478,0.37915057915057915,-0.38888888888888884,0.7197518097207859,0.5933456561922366,0.43548387096774194,2017
1861,Geo Mason,0.551532033426184,0.48223350253807107,0.5734072022160666,0.7662337662337659,0.15217391304347822,0.257915057915058,-0.5163398692810452,0.6277145811789039,0.5711645101663585,0.5362903225806451,2017
1862,GA Southern,0.551532033426184,0.5685279187817258,0.5983379501385038,0.24675324675324672,0.27173913043478254,0.20154440154440156,-0.6078431372549016,0.5904860392967942,0.4473197781885397,0.4475806451612903,2017
1863,Boise State,0.5487465181058493,0.5126903553299491,0.5844875346260388,0.5324675324675323,0.1847826086956521,0.31660231660231664,-0.5,0.6514994829369183,0.5231053604436229,0.5725806451612903,2017
1864,Chattanooga,0.5487465181058493,0.5431472081218272,0.6038781163434903,0.37012987012986986,0.6413043478260869,0.23629343629343635,-0.4738562091503269,0.6277145811789039,0.46580406654343803,0.4475806451612903,2017
1865,E Michigan,0.5459610027855155,0.41624365482233516,0.4736842105263155,0.3766233766233764,0.543478260869565,0.4084942084942085,-0.630718954248366,0.43743536711478803,0.4842883548983363,0.5080645161290323,2017
1866,TX Southern,0.5459610027855155,0.3350253807106598,0.4570637119113572,0.38311688311688297,0.2608695652173913,0.3374517374517374,-0.5686274509803919,0.642192347466391,0.45101663585951934,0.3548387096774194,2017
1867,NC Central,0.5431754874651809,0.5736040609137052,0.587257617728532,0.5129870129870131,0.3152173913043477,0.3598455598455599,-0.2549019607843137,0.7559462254395036,0.41774491682070236,0.18951612903225812,2017
1868,South Dakota,0.5403899721448471,0.4517766497461926,0.520775623268698,0.46103896103896114,0.32608695652173897,0.3482625482625482,-0.5490196078431371,0.6773526370217167,0.543438077634011,0.41935483870967744,2017
1869,Ball State,0.5403899721448471,0.6446700507614214,0.6897506925207755,0.5324675324675323,0.33695652173913043,0.3312741312741313,-0.5261437908496731,0.642192347466391,0.49537892791127536,0.4153225806451613,2017
1870,Kansas St,0.5403899721448471,0.5837563451776648,0.6204986149584486,0.4220779220779223,0.41304347826086957,0.43706563706563706,-0.4117647058823528,0.6059979317476732,0.6025878003696857,0.842741935483871,2017
1871,SE Missouri,0.5348189415041786,0.563451776649746,0.6177285318559558,0.24025974025974017,0.08695652173913038,0.4054054054054054,-0.6797385620915031,0.4281282316442606,0.4602587800369685,0.3024193548387097,2017
1872,Northwestern,0.5348189415041786,0.4010152284263957,0.4570637119113572,0.46753246753246724,0.7717391304347825,0.7034749034749036,-0.29738562091503296,0.7135470527404343,0.6469500924214417,0.782258064516129,2017
1873,Wright State,0.532033426183844,0.5583756345177662,0.6481994459833791,0.5194805194805197,0.17391304347826086,0.3312741312741313,-0.5555555555555554,0.642192347466391,0.5009242144177448,0.41935483870967744,2017
1874,Davidson,0.532033426183844,0.5279187817258881,0.5734072022160666,0.4285714285714288,0.3478260869565217,0.5606177606177607,-0.4934640522875817,0.5542916235780766,0.5914972273567467,0.6411290322580645,2017
1875,Mass Lowell,0.5292479108635098,0.7005076142131976,0.7257617728531858,0.37012987012986986,0.08695652173913038,0.3552123552123553,-0.784313725490196,0.344364012409514,0.34011090573012936,0.2701612903225807,2017
1876,Texas A&M,0.5292479108635098,0.5532994923857864,0.5346260387811634,0.7012987012987013,0.7608695652173911,0.42625482625482636,-0.44771241830065334,0.5708376421923476,0.6857670979667282,0.7580645161290323,2017
1877,Elon,0.5264623955431755,0.5736040609137052,0.5761772853185594,0.43506493506493493,0.13043478260869557,0.4818532818532818,-0.5359477124183001,0.5708376421923476,0.5249537892791127,0.4838709677419355,2017
1878,New Mexico,0.5236768802228413,0.49746192893400965,0.628808864265928,0.48051948051948035,0.3804347826086955,0.3637065637065636,-0.5718954248366015,0.5708376421923476,0.46580406654343803,0.5685483870967742,2017
1879,Georgetown,0.5236768802228413,0.578680203045685,0.6675900277008306,0.4870129870129869,0.576086956521739,0.40077220077220077,-0.48692810457516345,0.4829369183040331,0.7005545286506468,0.8387096774193548,2017
1880,Memphis,0.5236768802228413,0.4416243654822334,0.4570637119113572,0.49999999999999956,0.6195652173913042,0.6324324324324325,-0.3790849673202614,0.642192347466391,0.55452865064695,0.6169354838709677,2017
1881,Colorado St,0.5236768802228413,0.3654822335025383,0.44321329639889173,0.5779220779220777,0.41304347826086957,0.2888030888030888,-0.39869281045751626,0.7021716649431231,0.6580406654343807,0.5161290322580645,2017
1882,Kennesaw St,0.5236768802228413,0.5279187817258881,0.5290858725761769,0.5129870129870131,0.22826086956521735,0.45791505791505793,-0.7124183006535945,0.4281282316442606,0.421441774491682,0.3064516129032258,2017
1883,Austin Peay,0.5236768802228413,0.578680203045685,0.6398891966759002,0.09090909090909083,0.14130434782608692,0.19691119691119685,-1.0,0.33195449844881075,0.3308687615526802,0.3467741935483871,2017
1884,Yale,0.5236768802228413,0.5736040609137052,0.628808864265928,0.6103896103896105,0.47826086956521724,0.38841698841698835,-0.5294117647058818,0.6028955532574974,0.43622920517560065,0.4879032258064516,2017
1885,Ohio State,0.5236768802228413,0.5583756345177662,0.5817174515235455,0.5714285714285712,0.41304347826086957,0.3467181467181467,-0.4444444444444442,0.5863495346432265,0.6487985212569316,0.782258064516129,2017
1886,Detroit,0.5208913649025066,0.5279187817258881,0.6454293628808863,0.24675324675324672,0.20652173913043476,0.20849420849420852,-0.9901960784313721,0.24922440537745605,0.354898336414048,0.41129032258064513,2017
1887,Georgia St,0.5208913649025066,0.6345177664974617,0.5900277008310248,0.4740259740259738,0.49999999999999994,0.2370656370656371,-0.49673202614379086,0.6132368148914168,0.5508317929759703,0.467741935483871,2017
1888,Washington,0.5181058495821729,0.49238578680203027,0.47091412742382266,0.5389610389610389,0.7282608695652173,0.3250965250965251,-0.7549019607843137,0.33195449844881075,0.3844731977818854,0.6411290322580645,2017
1889,Michigan St,0.5181058495821729,0.6954314720812182,0.6731301939058172,0.5909090909090913,0.6086956521739129,0.5011583011583013,-0.4607843137254899,0.642192347466391,0.6987060998151571,0.8588709677419355,2017
1890,Kent State,0.5181058495821729,0.36040609137055846,0.3961218836565097,0.6883116883116887,0.39130434782608686,0.26640926640926643,-0.4673202614379086,0.6059979317476732,0.49722735674676516,0.4475806451612903,2017
1891,Towson,0.5153203342618382,0.37055837563451766,0.43767313019390564,0.7792207792207795,0.4239130434782608,0.17220077220077223,-0.48692810457516345,0.6204756980351603,0.5452865064695008,0.5,2017
1892,Auburn,0.5125348189415044,0.48223350253807107,0.5152354570637119,0.3181818181818179,0.5978260869565215,0.298069498069498,-0.5751633986928102,0.6059979317476732,0.5693160813308686,0.7298387096774194,2017
1893,Mississippi,0.5125348189415044,0.3959390862944159,0.5401662049861495,0.551948051948052,0.5108695652173911,0.2594594594594595,-0.5261437908496731,0.642192347466391,0.66543438077634,0.7016129032258065,2017
1894,Seton Hall,0.5125348189415044,0.46700507614213205,0.4515235457063711,0.7272727272727271,0.17391304347826086,0.2702702702702703,-0.4607843137254899,0.6773526370217167,0.6487985212569316,0.814516129032258,2017
1895,Air Force,0.506963788300836,0.49746192893400965,0.5373961218836563,0.5064935064935066,0.08695652173913038,0.4818532818532818,-0.725490196078431,0.344364012409514,0.399260628465804,0.42338709677419356,2017
1896,Siena,0.506963788300836,0.43654822335025356,0.4958448753462603,0.616883116883117,0.45652173913043465,0.31351351351351353,-0.6078431372549016,0.500517063081696,0.46765249537892783,0.4838709677419355,2017
1897,Arkansas St,0.5041782729805013,0.5837563451776648,0.5734072022160666,0.5454545454545454,0.2608695652173913,0.3158301158301158,-0.4215686274509802,0.7021716649431231,0.5397412199630314,0.47580645161290325,2017
1898,Col Charlestn,0.5041782729805013,0.41624365482233516,0.5318559556786706,0.38311688311688297,0.3804347826086955,0.32741312741312745,-0.36274509803921573,0.7580144777662875,0.6044362292051755,0.532258064516129,2017
1899,Richmond,0.5041782729805013,0.6142131979695429,0.6260387811634347,0.20779220779220742,0.10869565217391303,0.627027027027027,-0.4836601307189543,0.6277145811789039,0.6025878003696857,0.6088709677419355,2017
1900,Buffalo,0.5041782729805013,0.5025380710659895,0.5263157894736841,0.6233766233766236,0.358695652173913,0.3142857142857143,-0.5196078431372548,0.5170630816959669,0.6173752310536044,0.5241935483870968,2017
1901,Jksnville St,0.5041782729805013,0.5532994923857864,0.5817174515235455,0.6103896103896105,0.4456521739130434,0.34285714285714286,-0.6143790849673199,0.5346432264736298,0.4491682070240295,0.3870967741935484,2017
1902,Cal St Nrdge,0.5013927576601671,0.44670050761421276,0.5734072022160666,0.35064935064935066,0.24999999999999994,0.33976833976833976,-0.7483660130718954,0.4136504653567736,0.39001848428835484,0.32258064516129037,2017
1903,Citadel,0.4986072423398329,0.42131979695431454,0.47645429362880876,0.09740259740259738,0.09782608695652167,0.43397683397683395,-0.9967320261437904,0.2957600827300931,0.299445471349353,0.2540322580645161,2017
1904,Geo Wshgtn,0.49025069637883023,0.3959390862944159,0.48753462603878095,0.6818181818181821,0.4456521739130434,0.3374517374517374,-0.5751633986928102,0.5708376421923476,0.6062846580406653,0.592741935483871,2017
1905,Stony Brook,0.49025069637883023,0.32994923857867997,0.3795013850415514,0.3766233766233764,0.4021739130434781,0.5150579150579152,-0.5620915032679736,0.6059979317476732,0.4621072088724584,0.3629032258064516,2017
1906,Utah State,0.48746518105849557,0.578680203045685,0.6066481994459831,0.49350649350649345,0.3152173913043477,0.4694980694980695,-0.5620915032679736,0.4591520165460186,0.598890942698706,0.5483870967741935,2017
1907,Providence,0.48746518105849557,0.5228426395939083,0.5595567867036011,0.3766233766233764,0.3152173913043477,0.4633204633204633,-0.392156862745098,0.6546018614270941,0.720887245841035,0.7943548387096775,2017
1908,TX A&M-CC,0.48746518105849557,0.5025380710659895,0.5650969529085872,0.38311688311688297,0.4456521739130434,0.26640926640926643,-0.5228758169934635,0.6463288521199586,0.45656192236598886,0.22177419354838712,2017
1909,UAB,0.4846796657381618,0.5532994923857864,0.6232686980609419,0.5779220779220777,0.5978260869565215,0.38841698841698835,-0.5326797385620914,0.5170630816959669,0.41774491682070236,0.4717741935483871,2017
1910,St Johns,0.4818941504178271,0.49238578680203027,0.5457063711911356,0.2662337662337664,0.826086956521739,0.3621621621621621,-0.5882352941176467,0.4477766287487074,0.6340110905730129,0.782258064516129,2017
1911,St Peters,0.4818941504178271,0.5076142131979693,0.5318559556786706,0.4545454545454546,0.3152173913043477,0.4100386100386101,-0.31045751633986907,0.6204756980351603,0.676524953789279,0.43951612903225806,2017
1912,Illinois St,0.47910863509749335,0.548223350253807,0.5263157894736841,0.5909090909090913,0.576086956521739,0.3783783783783784,-0.16339869281045738,0.8562564632885212,0.6155268022181145,0.5685483870967742,2017
1913,Lamar,0.4763231197771587,0.48730964467005045,0.4986149584487536,0.46103896103896114,0.3043478260869565,0.30347490347490347,-0.5424836601307184,0.4963805584281282,0.42698706099815154,0.18548387096774194,2017
1914,Minnesota,0.47353760445682447,0.3908629441624365,0.4570637119113572,0.5064935064935066,0.9130434782608694,0.5783783783783784,-0.24836601307189543,0.7849017580144778,0.7375231053604435,0.7862903225806452,2017
1915,Hsn Christian,0.47353760445682447,0.4010152284263957,0.47091412742382266,0.6233766233766236,0.16304347826086946,0.2918918918918919,-0.7058823529411762,0.49431230610134436,0.399260628465804,0.25806451612903225,2017
1916,WI-Milwkee,0.47075208913649025,0.5126903553299491,0.5789473684210522,0.3051948051948048,0.0,0.3876447876447877,-0.8954248366013071,0.2409513960703206,0.31238447319778184,0.41129032258064513,2017
1917,Fresno St,0.47075208913649025,0.5126903553299491,0.5457063711911356,0.49999999999999956,0.4456521739130434,0.274903474903475,-0.4509803921568625,0.6132368148914168,0.598890942698706,0.5483870967741935,2017
1918,Illinois,0.46796657381615603,0.5025380710659895,0.5180055401662051,0.551948051948052,0.13043478260869557,0.3328185328185328,-0.49673202614379086,0.5904860392967942,0.6783733826247689,0.7782258064516129,2017
1919,Brown,0.46518105849582136,0.48730964467005045,0.6149584487534625,0.24675324675324672,0.07608695652173908,0.26177606177606183,-0.7712418300653594,0.39813857290589455,0.34380776340110897,0.3024193548387097,2017
1920,Oral Roberts,0.46518105849582136,0.43654822335025356,0.49307479224376705,0.29220779220779214,0.27173913043478254,0.4471042471042471,-0.8496732026143787,0.22130299896587385,0.3844731977818854,0.47580645161290325,2017
1921,Youngs St,0.4623955431754876,0.3857868020304567,0.46537396121883656,0.23376623376623407,0.2608695652173913,0.48880308880308887,-0.9019607843137254,0.3205791106514995,0.3012939001848428,0.33870967741935487,2017
1922,Drexel,0.4596100278551529,0.4568527918781724,0.44321329639889173,0.4025974025974022,0.2608695652173913,0.39459459459459456,-0.7483660130718954,0.27611168562564636,0.4048059149722735,0.4475806451612903,2017
1923,Tennessee,0.45682451253481915,0.3197969543147203,0.42382271468144017,0.4740259740259738,0.5543478260869565,0.4084942084942085,-0.4738562091503269,0.5170630816959669,0.6303142329020333,0.810483870967742,2017
1924,Idaho,0.4540389972144845,0.41116751269035534,0.47091412742382266,0.551948051948052,0.20652173913043476,0.3119691119691119,-0.5490196078431371,0.5377456049638056,0.47319778188539735,0.3185483870967742,2017
1925,WI-Grn Bay,0.4512534818941507,0.4010152284263957,0.44321329639889173,0.49999999999999956,0.41304347826086957,0.31505791505791503,-0.5,0.5904860392967942,0.5452865064695008,0.42338709677419356,2017
1926,Gard-Webb,0.4512534818941507,0.5736040609137052,0.5650969529085872,0.5259740259740262,0.358695652173913,0.2594594594594595,-0.45751633986928075,0.5542916235780766,0.5175600739371533,0.31451612903225806,2017
1927,Boston U,0.44846796657381605,0.532994923857868,0.5401662049861495,0.4285714285714288,0.19565217391304346,0.322007722007722,-0.47058823529411775,0.5708376421923476,0.42698706099815154,0.375,2017
1928,Temple,0.44846796657381605,0.44670050761421276,0.4487534626038783,0.2857142857142856,0.467391304347826,0.5513513513513514,-0.5424836601307184,0.5170630816959669,0.5415896487985212,0.6532258064516129,2017
1929,San Francisco,0.44846796657381605,0.5989847715736039,0.5346260387811634,0.43506493506493493,0.24999999999999994,0.3783783783783784,-0.3366013071895422,0.6546018614270941,0.5526802218114601,0.4879032258064516,2017
1930,Charl South,0.44846796657381605,0.3908629441624365,0.4016620498614958,0.3571428571428572,0.2608695652173913,0.2795366795366796,-0.7941176470588238,0.344364012409514,0.27911275415896486,0.18548387096774194,2017
1931,Santa Clara,0.44846796657381605,0.5888324873096447,0.5844875346260388,0.22727272727272751,0.11956521739130432,0.6247104247104248,-0.4901960784313726,0.5170630816959669,0.5767097966728281,0.49193548387096775,2017
1932,W Kentucky,0.44846796657381605,0.4720812182741114,0.4847645429362881,0.44805194805194803,0.3152173913043477,0.3613899613899614,-0.7026143790849675,0.46328852119958636,0.41959334565619216,0.43548387096774194,2017
1933,St Fran (PA),0.4456824512534818,0.5380710659898478,0.5512465373961217,0.43506493506493493,0.358695652173913,0.22007722007722008,-0.5620915032679736,0.4798345398138573,0.39001848428835484,0.22580645161290325,2017
1934,San Diego St,0.4456824512534818,0.38071065989847686,0.4182825484764541,0.4545454545454546,0.6086956521739129,0.27413127413127414,-0.2712418300653594,0.5749741468459153,0.5619223659889093,0.5725806451612903,2017
1935,California,0.4428969359331476,0.43654822335025356,0.4349030470914128,0.8051948051948052,0.6413043478260869,0.33513513513513515,-0.17647058823529438,0.7021716649431231,0.7282809611829943,0.7379032258064516,2017
1936,LSU,0.4428969359331476,0.48730964467005045,0.48199445983379485,0.4220779220779223,0.3478260869565217,0.24710424710424717,-0.8725490196078431,0.33195449844881075,0.39741219963031416,0.7016129032258065,2017
1937,Bryant,0.4428969359331476,0.4568527918781724,0.4986149584487536,0.39610389610389607,0.11956521739130432,0.36679536679536673,-0.6862745098039214,0.3795243019648397,0.3622920517560073,0.2661290322580645,2017
1938,Rider,0.4401114206128134,0.41624365482233516,0.4293628808864267,0.6103896103896105,0.36956521739130427,0.33822393822393826,-0.5,0.5667011375387798,0.4602587800369685,0.3870967741935484,2017
1939,S Illinois,0.4373259052924787,0.3654822335025383,0.4044321329639886,0.36363636363636376,0.47826086956521724,0.31351351351351353,-0.584967320261438,0.5170630816959669,0.49537892791127536,0.5,2017
1940,Charlotte,0.4373259052924787,0.46700507614213205,0.5401662049861495,0.08441558441558428,0.22826086956521735,0.31814671814671813,-0.7091503267973858,0.43743536711478803,0.37338262476894635,0.39919354838709675,2017
1941,LIU-Brooklyn,0.43454038997214495,0.38071065989847686,0.42382271468144017,0.6883116883116887,0.33695652173913043,0.12509652509652514,-0.47712418300653603,0.6546018614270941,0.4048059149722735,0.21774193548387094,2017
1942,Liberty,0.43454038997214495,0.5685279187817258,0.628808864265928,0.09740259740259738,0.11956521739130432,0.48262548262548266,-0.47712418300653603,0.5904860392967942,0.4750462107208872,0.28629032258064513,2017
1943,Central Ark,0.43454038997214495,0.4517766497461926,0.5013850415512464,0.36363636363636376,0.17391304347826086,0.3675675675675676,-0.9117647058823533,0.27611168562564636,0.3068391866913124,0.31451612903225806,2017
1944,UMKC,0.4317548746518107,0.5076142131979693,0.5484764542936289,0.21428571428571397,0.1847826086956521,0.24787644787644791,-0.6960784313725492,0.4591520165460186,0.4602587800369685,0.33870967741935487,2017
1945,F Dickinson,0.4317548746518107,0.4416243654822334,0.5401662049861495,0.22077922077922052,0.17391304347826086,0.2610038610038611,-0.6928104575163396,0.36918304033092036,0.3049907578558225,0.29435483870967744,2017
1946,Niagara,0.4317548746518107,0.37055837563451766,0.44044321329639846,0.4155844155844157,0.5326086956521738,0.322007722007722,-0.6895424836601309,0.2998965873836608,0.35859519408502766,0.375,2017
1947,Southern,0.4317548746518107,0.38071065989847686,0.4487534626038783,0.5064935064935066,0.36956521739130427,0.1853281853281854,-0.5980392156862746,0.47776628748707345,0.232902033271719,0.06854838709677424,2017
1948,Georgia,0.4317548746518107,0.41116751269035534,0.5235457063711908,0.5649350649350646,0.43478260869565205,0.31660231660231664,-0.40849673202614367,0.5904860392967942,0.6229205175600738,0.810483870967742,2017
1949,Wyoming,0.4317548746518107,0.4720812182741114,0.5512465373961217,0.37012987012986986,0.49999999999999994,0.40926640926640934,-0.48039215686274517,0.5542916235780766,0.49537892791127536,0.5,2017
1950,E Illinois,0.4317548746518107,0.345177664974619,0.3711911357340716,0.31168831168831135,0.43478260869565205,0.4617760617760618,-0.5228758169934635,0.4591520165460186,0.3844731977818854,0.310483870967742,2017
1951,Miss State,0.4289693593314765,0.5025380710659895,0.520775623268698,0.3571428571428572,0.4891304347826086,0.233976833976834,-0.47712418300653603,0.49948293691830403,0.5120147874306838,0.6653225806451613,2017
