,Team,Last 10 Rating,Strength of Schedule,Shooting %,Effective Field Goal %,Three Point %,Two Point %,Free Throw %,FT Attempted per FG Attempted,Turnovers Per Possession,True Shooting %,Offensive Rebounding %,Defensive Rebounding %,Total Rebounding %,Block %,Steal %,Assist/Turnover Ratio,Defensive Efficiency,Effective Possesion Ratio,Win %,Win % Close Games,Possessions Per Game,Year
2983,Wyoming,0.45729537366548034,0.5301204819277109,0.6608187134502925,0.6903553299492386,0.34170854271356754,0.8743961352657004,0.583333333333333,0.6746031746031744,0.4642857142857143,0.7060439560439558,0.10638297872340419,0.7607655502392343,0.4701986754966887,0.3504273504273504,0.41414141414141425,0.6008804108584007,-0.3857142857142861,0.29230769230769216,0.704,0.714,0.11214953271028039,2015
2984,Canisius,0.4555160142348753,0.5060240963855421,0.32163742690058506,0.3604060913705587,0.3266331658291457,0.37198067632850274,0.6228070175438596,0.24206349206349187,0.40714285714285714,0.3571428571428572,0.6297872340425532,0.4688995215311005,0.5099337748344372,0.4017094017094017,0.4747474747474748,0.5685986793837124,-0.4085714285714288,0.7179487179487172,0.552,0.5,0.3457943925233642,2015
2985,Bryant,0.45373665480427033,0.4257028112449799,0.4385964912280702,0.5126903553299493,0.4673366834170851,0.4734299516908216,0.7850877192982457,0.26984126984126977,0.3857142857142858,0.5329670329670328,0.37872340425531914,0.40669856459330145,0.4172185430463573,0.22222222222222227,0.2525252525252526,0.4805575935436537,-0.6400000000000001,0.5282051282051281,0.517,0.875,0.31775700934579465,2015
2986,Kansas City,0.4501779359430604,0.3534136546184739,0.32163742690058506,0.3908629441624367,0.4522613065326633,0.30434782608695654,0.5175438596491229,0.5873015873015872,0.542857142857143,0.4065934065934065,0.4893617021276595,0.2583732057416266,0.2715231788079473,0.36752136752136755,0.5454545454545455,0.3228173147468819,-0.5828571428571432,0.49743589743589745,0.393,0.5,0.4112149532710281,2015
2987,Rice,0.4501779359430604,0.3815261044176707,0.42105263157894735,0.6243654822335027,0.5929648241206027,0.45893719806763267,0.7543859649122808,0.3452380952380951,0.6928571428571427,0.6428571428571428,0.23829787234042554,0.41148325358851645,0.32450331125827825,0.21367521367521364,0.4040404040404042,0.33602347762289064,-0.6200000000000001,0.2153846153846155,0.32,0.455,0.31775700934579465,2015
2988,W Carolina,0.4483985765124554,0.40963855421686746,0.5438596491228069,0.5482233502538072,0.49748743718592947,0.5217391304347827,0.5482456140350878,0.3888888888888886,0.5357142857142857,0.5357142857142856,0.6680851063829787,0.2870813397129188,0.49006622516556275,0.5641025641025641,0.5656565656565659,0.3440939104915628,-0.7114285714285717,0.5999999999999996,0.429,0.625,0.4813084112149535,2015
2989,Lafayette,0.4483985765124554,0.4497991967871486,0.7719298245614032,0.8172588832487311,0.7638190954773867,0.7053140096618358,0.8377192982456143,0.22619047619047605,0.36428571428571443,0.8214285714285712,0.3914893617021278,0.32057416267942607,0.370860927152318,0.21367521367521364,0.3030303030303031,0.6691122523844462,-0.8314285714285718,0.5179487179487179,0.571,0.6,0.3878504672897196,2015
2990,Norfolk St,0.44661921708185043,0.37349397590361444,0.7134502923976607,0.6852791878172588,0.4773869346733668,0.7246376811594204,0.41228070175438614,0.6904761904761902,0.6142857142857144,0.662087912087912,0.6212765957446809,0.5598086124401918,0.7086092715231791,0.6495726495726496,0.21212121212121227,0.384446074834923,-0.54,0.430769230769231,0.593,0.625,0.44392523364486003,2015
2991,Prairie View,0.44661921708185043,0.28915662650602414,0.46198830409356706,0.4263959390862946,0.38190954773869334,0.43478260869565233,0.3157894736842106,0.20634920634920628,0.6000000000000002,0.3598901098901095,0.5574468085106383,0.04784688995215314,0.1920529801324502,0.33333333333333337,0.6565656565656567,0.24651504035216432,-0.5028571428571431,0.5076923076923077,0.407,0.5,0.5607476635514019,2015
2992,Holy Cross,0.4430604982206405,0.45783132530120485,0.3625730994152043,0.40609137055837574,0.4321608040201004,0.3574879227053138,0.6315789473684212,0.37698412698412676,0.3142857142857144,0.42032967032967017,0.43404255319148954,0.5885167464114831,0.370860927152318,0.6239316239316239,0.6161616161616162,0.4343360234776229,-0.6542857142857144,0.6564102564102559,0.444,0.5,0.3084112149532712,2015
2993,Omaha,0.4412811387900355,0.3815261044176707,0.5438596491228069,0.5279187817258888,0.40201005025125625,0.560386473429952,0.5526315789473686,0.6706349206349205,0.40714285714285714,0.5494505494505493,0.5106382978723403,0.6172248803827749,0.49006622516556275,0.3162393162393162,0.5252525252525253,0.34556126192223036,-0.6885714285714286,0.569230769230769,0.37,0.143,0.7663551401869158,2015
2994,Pacific,0.43772241992882555,0.5220883534136547,0.36842105263157876,0.4263959390862946,0.4522613065326633,0.36231884057971,0.3464912280701755,0.5555555555555556,0.5142857142857141,0.401098901098901,0.6042553191489362,0.4880382775119618,0.5099337748344372,0.24786324786324787,0.1515151515151515,0.3580337490829054,-0.8142857142857145,0.6205128205128201,0.333,0.714,0.2570093457943927,2015
2995,Loyola MD,0.43772241992882555,0.4497991967871486,0.21637426900584789,0.22335025380710705,0.40201005025125625,0.14975845410628041,0.48245614035087714,0.4880952380952379,0.5499999999999999,0.23351648351648358,0.5191489361702128,0.6076555023923449,0.576158940397351,0.3418803418803419,0.3232323232323233,0.2523844460748349,-0.6057142857142859,0.5384615384615383,0.379,0.7,0.31308411214953225,2015
2996,Sacred Heart,0.43772241992882555,0.3493975903614458,0.6140350877192984,0.5482233502538072,0.37688442211055273,0.6038647342995169,0.3114035087719298,0.40476190476190466,0.4999999999999999,0.4945054945054945,0.6000000000000001,0.41626794258373234,0.5629139072847682,0.3504273504273504,0.3535353535353536,0.44680851063829785,-0.628571428571429,0.6051282051282048,0.467,0.364,0.6261682242990654,2015
2997,Loyola Mymt,0.4359430604982205,0.6305220883534136,0.4035087719298245,0.3908629441624367,0.5125628140703515,0.318840579710145,0.6184210526315792,0.4166666666666665,0.6142857142857144,0.4093406593406592,0.6042553191489362,0.33971291866028697,0.4701986754966887,0.36752136752136755,0.4040404040404042,0.36683785766691124,-0.8314285714285718,0.523076923076923,0.241,0.571,0.2710280373831777,2015
2998,Marist,0.43416370106761554,0.46987951807228917,0.30409356725146175,0.40609137055837574,0.3065326633165828,0.4541062801932365,0.609649122807018,0.4563492063492063,0.5714285714285713,0.43406593406593386,0.07659574468085106,0.2583732057416266,0.03973509933774855,0.24786324786324787,0.4545454545454547,0.2721936903888481,-0.6428571428571428,0.2564102564102564,0.207,0.4,0.3878504672897196,2015
2999,South Dakota,0.43416370106761554,0.41767068273092367,0.39766081871345005,0.41116751269035556,0.5527638190954773,0.3091787439613527,0.7412280701754388,0.25,0.3142857142857144,0.4230769230769229,0.5063829787234042,0.6076555023923449,0.5298013245033113,0.22222222222222227,0.31313131313131326,0.43213499633162145,-0.6514285714285717,0.7230769230769232,0.483,0.727,0.43925233644859807,2015
3000,S Illinois,0.43238434163701056,0.46987951807228917,0.4152046783625729,0.3756345177664977,0.42713567839195976,0.3526570048309181,0.5394736842105261,0.6428571428571428,0.5785714285714286,0.4065934065934065,0.5063829787234042,0.7703349282296652,0.5827814569536423,0.23076923076923078,0.5151515151515152,0.18561995597945713,-0.5485714285714289,0.4666666666666668,0.333,0.0,0.20560747663551382,2015
3001,Portland St,0.43238434163701056,0.3534136546184739,0.5029239766081868,0.522842639593909,0.623115577889447,0.41062801932367154,0.7982456140350878,0.503968253968254,0.27142857142857146,0.5769230769230771,0.32765957446808525,0.5167464114832536,0.3046357615894042,0.3846153846153846,0.34343434343434354,0.553191489361702,-0.7885714285714291,0.5794871794871792,0.5,0.5,0.47663551401869153,2015
3002,Detroit Mercy,0.43238434163701056,0.5180722891566265,0.5204678362573101,0.553299492385787,0.6834170854271358,0.41062801932367154,0.5570175438596494,0.26190476190476186,0.4714285714285714,0.5274725274725269,0.40851063829787226,0.5693779904306218,0.4370860927152318,0.3418803418803419,0.5252525252525253,0.4497432134996331,-0.6342857142857148,0.4820512820512821,0.414,0.4,0.542056074766355,2015
3003,Nevada,0.4288256227758006,0.46586345381526106,0.19883040935672502,0.12182741116751328,0.0,0.24154589371980695,0.6052631578947367,0.5436507936507937,0.6000000000000002,0.17857142857142838,0.9319148936170212,0.41626794258373234,0.7284768211920531,0.5128205128205128,0.3030303030303031,0.23110785033015402,-0.6085714285714285,0.7846153846153845,0.269,0.3,0.30373831775700966,2015
3004,Bradley,0.4288256227758006,0.5020080321285141,0.14035087719298245,0.18274111675126936,0.24623115577889432,0.17391304347826098,0.44298245614035103,0.5079365079365079,0.5642857142857144,0.1950549450549448,0.5617021276595746,0.602870813397129,0.5231788079470197,0.33333333333333337,0.5151515151515152,0.2223037417461482,-0.5171428571428573,0.5897435897435894,0.233,0.286,0.21962616822429926,2015
3005,Tulane,0.42704626334519563,0.5220883534136547,0.33333333333333304,0.3705583756345179,0.3316582914572863,0.3768115942028989,0.41228070175438614,0.3888888888888886,0.542857142857143,0.3434065934065935,0.574468085106383,0.5741626794258377,0.5430463576158941,0.17948717948717946,0.4040404040404042,0.29053558327219375,-0.4742857142857142,0.5487179487179485,0.482,0.714,0.3738317757009346,2015
3006,Grand Canyon,0.4234875444839856,0.26907630522088355,0.5555555555555558,0.5888324873096449,0.47236180904522596,0.5942028985507246,0.6447368421052633,0.5515873015873016,0.3285714285714286,0.6126373626373627,0.30638297872340425,0.40669856459330145,0.2847682119205297,0.32478632478632474,0.2525252525252526,0.48642699926632427,-0.6971428571428575,0.523076923076923,0.5,0.5,0.3364485981308407,2015
3007,E Tennessee St,0.4217081850533807,0.43373493975903615,0.42105263157894735,0.5786802030456857,0.6080402010050252,0.40096618357487923,0.6929824561403506,0.5793650793650793,0.41428571428571426,0.6181318681318682,0.4595744680851064,0.39234449760765555,0.36423841059602635,0.2393162393162393,0.5252525252525253,0.413059427732942,-0.6857142857142859,0.5589743589743588,0.519,0.539,0.509345794392523,2015
3008,Illinois Chicago,0.4217081850533807,0.4257028112449799,0.1929824561403506,0.23350253807106625,0.3467336683417084,0.17391304347826098,0.7631578947368425,0.5357142857142856,0.3571428571428571,0.31318681318681296,0.40851063829787226,0.5933014354066981,0.4370860927152318,0.27350427350427353,0.33333333333333337,0.45634629493763756,-0.765714285714286,0.6205128205128201,0.207,0.222,0.39252336448598113,2015
3009,Fairfield,0.4217081850533807,0.46184738955823296,0.27485380116959046,0.34517766497461966,0.36683417085427106,0.30434782608695654,0.6710526315789473,0.48015873015873,0.5285714285714288,0.3846153846153846,0.35744680851063837,0.401913875598086,0.29801324503311255,0.3846153846153846,0.24242424242424254,0.30961115187087307,-0.6142857142857143,0.44615384615384635,0.241,0.143,0.30373831775700966,2015
3010,Denver,0.41992882562277567,0.4457831325301205,0.801169590643275,0.913705583756345,0.6934673366834168,0.8840579710144927,0.8815789473684212,0.1865079365079363,0.48571428571428565,0.9175824175824174,0.08085106382978724,0.49760765550239183,0.19867549668874185,0.20512820512820512,0.4747474747474748,0.7035950110051358,-0.7628571428571429,0.2564102564102564,0.414,0.125,0.014018691588784993,2015
3011,Rutgers,0.41992882562277567,0.7349397590361446,0.23976608187134474,0.22335025380710705,0.2211055276381908,0.26086956521739113,0.38157894736842124,0.32539682539682535,0.5214285714285715,0.19780219780219754,0.44680851063829774,0.4880382775119618,0.37748344370860965,0.4358974358974359,0.3232323232323233,0.2986060161408657,-0.568571428571429,0.5487179487179485,0.345,0.7,0.36915887850467266,2015
3012,Troy,0.41459074733096074,0.30522088353413657,0.4444444444444442,0.48730964467005067,0.40201005025125625,0.49275362318840576,0.3991228070175441,0.5119047619047619,0.6428571428571429,0.46153846153846123,0.553191489361702,0.39234449760765555,0.44370860927152345,0.14529914529914528,0.43434343434343436,0.16434336023477625,-0.6171428571428574,0.4615384615384617,0.308,0.4,0.4065420560747661,2015
3013,Elon,0.41459074733096074,0.43775100401606426,0.39181286549707606,0.4365482233502538,0.4522613065326633,0.3816425120772946,0.5087719298245617,0.5119047619047619,0.47857142857142854,0.43956043956043933,0.3531914893617021,0.4641148325358855,0.31125827814569584,0.051282051282051266,0.36363636363636376,0.29640498899486434,-0.5828571428571432,0.4717948717948719,0.414,0.4,0.5607476635514019,2015
3014,NC Asheville,0.41281138790035576,0.3614457831325302,0.5029239766081868,0.568527918781726,0.5075376884422111,0.5265700483091789,0.7280701754385968,0.35317460317460303,0.542857142857143,0.5824175824175821,0.5319148936170213,0.4545454545454546,0.49006622516556275,0.5384615384615384,0.4040404040404042,0.3939838591342626,-0.6628571428571433,0.5025641025641026,0.423,0.5,0.5373831775700939,2015
3015,Seattle,0.4092526690391458,0.285140562248996,0.5204678362573101,0.5837563451776651,0.6381909547738691,0.4541062801932365,0.3377192982456143,0.3492063492063491,0.6071428571428571,0.5247252747252746,0.4893617021276595,0.598086124401914,0.6225165562913908,0.09401709401709402,0.31313131313131326,0.4636830520909758,-0.5257142857142858,0.4102564102564106,0.48,0.0,0.21962616822429926,2015
3016,Hampton,0.40747330960854083,0.3172690763052209,0.32163742690058506,0.319796954314721,0.23115577889447225,0.38647342995169076,0.29385964912280693,0.6269841269841268,0.6285714285714287,0.302197802197802,0.5957446808510638,0.598086124401914,0.5430463576158941,0.5555555555555556,0.41414141414141425,0.21496698459280994,-0.41999999999999993,0.5179487179487179,0.444,0.5,0.5654205607476634,2015
3017,UCF,0.40569395017793586,0.4738955823293173,0.5029239766081868,0.5431472081218274,0.5025125628140703,0.5024154589371981,0.3508771929824559,0.38492063492063466,0.48571428571428565,0.4945054945054945,0.41276595744680855,0.2440191387559807,0.3046357615894042,0.4017094017094017,0.23232323232323238,0.3939838591342626,-0.7628571428571429,0.476923076923077,0.407,0.75,0.3971962616822431,2015
3018,Niagara,0.4039145907473308,0.4819277108433735,0.3099415204678362,0.36548223350253806,0.5427135678391957,0.22705314009661848,0.5350877192982457,0.6269841269841268,0.557142857142857,0.39835164835164827,0.5191489361702128,0.5598086124401918,0.503311258278146,0.20512820512820512,0.3030303030303031,0.31474688187820976,-0.7685714285714287,0.5179487179487179,0.25,0.4,0.42056074766355156,2015
3019,Tenn Tech,0.4039145907473308,0.4257028112449799,0.5380116959064325,0.5076142131979695,0.35678391959798983,0.5652173913043481,0.5043859649122808,0.36111111111111094,0.5642857142857144,0.48901098901098905,0.7489361702127659,0.6172248803827749,0.682119205298013,0.3846153846153846,0.3232323232323233,0.3829787234042553,-0.7000000000000002,0.6358974358974354,0.357,0.417,0.47663551401869153,2015
3020,Jackson St,0.4021352313167259,0.27710843373493976,0.22222222222222188,0.20812182741116758,0.14070351758793942,0.2850241545893719,0.3947368421052633,0.3214285714285714,0.6357142857142858,0.18131868131868112,0.7446808510638296,0.660287081339713,0.682119205298013,0.29914529914529914,0.4242424242424243,0.20322817314746888,-0.41714285714285726,0.6205128205128201,0.357,0.5,0.4112149532710281,2015
3021,Gardner-Webb,0.4003558718861209,0.37349397590361444,0.5438596491228069,0.6345177664974619,0.5025125628140703,0.6231884057971016,0.44736842105263186,0.4365079365079363,0.37142857142857133,0.6016483516483513,0.4382978723404256,0.4688995215311005,0.44370860927152345,0.16239316239316243,0.3232323232323233,0.657373440939105,-0.7914285714285718,0.5897435897435894,0.519,0.625,0.5280373831775704,2015
3022,Brown,0.3985765124555159,0.4257028112449799,0.4035087719298245,0.40101522842639636,0.29648241206030135,0.45893719806763267,0.609649122807018,0.7738095238095237,0.6428571428571429,0.46428571428571397,0.4425531914893617,0.5693779904306218,0.5231788079470197,0.5299145299145299,0.14141414141414144,0.2619222303741746,-0.6200000000000001,0.38974358974359014,0.407,0.6,0.47196261682243,2015
3023,N Colorado,0.3967971530249109,0.3413654618473896,0.7485380116959064,0.7461928934010154,0.6582914572864322,0.6956521739130435,0.6228070175438596,0.3809523809523807,0.22857142857142854,0.7362637362637363,0.4936170212765958,0.4401913875598087,0.42384105960264895,0.16239316239316243,0.4545454545454547,0.5715333822450478,-0.8628571428571434,0.661538461538461,0.462,0.5,0.4299065420560746,2015
3024,Incarnate Word,0.3967971530249109,0.28915662650602414,0.6900584795321638,0.7005076142131983,0.5025125628140703,0.7294685990338166,0.7631578947368425,0.8809523809523807,0.15714285714285714,0.7747252747252746,0.2680851063829788,0.4880382775119618,0.31125827814569584,0.4444444444444444,0.5050505050505052,0.561995597945708,-0.7800000000000002,0.615384615384615,0.619,0.6,0.6168224299065419,2015
3025,Ball St,0.39145907473309594,0.5020080321285141,0.3859649122807016,0.5076142131979695,0.4572864321608041,0.4541062801932365,0.5657894736842106,0.3650793650793649,0.65,0.49999999999999956,0.4595744680851064,0.6889952153110044,0.5165562913907285,0.20512820512820512,0.2727272727272728,0.3330887747615554,-0.6657142857142859,0.39487179487179525,0.231,0.333,0.35514018691588767,2015
3026,St Francis PA,0.39145907473309594,0.39759036144578314,0.5204678362573101,0.5989847715736041,0.4321608040201004,0.6425120772946862,0.42543859649122817,0.3492063492063491,0.4999999999999999,0.5576923076923075,0.2680851063829788,0.4736842105263155,0.29139072847682135,0.2393162393162393,0.4949494949494949,0.40498899486427,-0.5428571428571431,0.39487179487179525,0.5,0.462,0.2757009345794392,2015
3027,Saint Louis,0.39145907473309594,0.5180722891566265,0.4152046783625729,0.4263959390862946,0.38190954773869334,0.42995169082125617,0.37719298245614086,0.7142857142857142,0.6571428571428571,0.42582417582417564,0.2638297872340427,0.40669856459330145,0.2847682119205297,0.2393162393162393,0.2727272727272728,0.33015407190022006,-0.6400000000000001,0.2564102564102564,0.357,0.625,0.3224299065420557,2015
3028,CS Northridge,0.389679715302491,0.44176706827309237,0.43274853801169577,0.319796954314721,0.4120603015075375,0.318840579710145,0.8771929824561404,0.5873015873015872,0.4642857142857143,0.4230769230769229,0.34042553191489366,0.5550239234449759,0.44370860927152345,0.41880341880341887,0.26262626262626276,0.48789435069699194,-0.7000000000000002,0.4358974358974361,0.241,0.0,0.43925233644859807,2015
3029,Siena,0.389679715302491,0.4738955823293173,0.4736842105263155,0.4263959390862946,0.3969849246231154,0.42995169082125617,0.609649122807018,0.7777777777777777,0.43571428571428583,0.48351648351648313,0.7148936170212767,0.2248803827751198,0.45695364238410585,0.36752136752136755,0.5151515151515152,0.4592809977989729,-0.805714285714286,0.6923076923076916,0.357,0.714,0.49065420560747697,2015
3030,S Utah,0.389679715302491,0.3373493975903614,0.6198830409356724,0.6852791878172588,0.7336683417085428,0.5265700483091789,0.41228070175438614,0.48015873015873,0.5499999999999999,0.6428571428571428,0.123404255319149,0.6220095693779908,0.31125827814569584,0.46153846153846156,0.22222222222222232,0.3176815847395451,-0.7714285714285718,0.24615384615384617,0.308,0.4,0.5280373831775704,2015
3031,Texas So,0.387900355871886,0.42168674698795183,0.46198830409356706,0.4467005076142134,0.24120603015075348,0.5555555555555554,0.3508771929824559,0.7698412698412698,0.5642857142857144,0.43956043956043933,0.5446808510638297,0.32057416267942607,0.45033112582781465,0.33333333333333337,0.3939393939393939,0.26045487894350694,-0.5257142857142858,0.4820512820512821,0.571,0.6,0.4065420560747661,2015
3032,S Florida,0.387900355871886,0.5421686746987951,0.4970760233918128,0.4263959390862946,0.25628140703517577,0.5024154589371981,0.1578947368421053,0.25,0.5928571428571429,0.33516483516483486,0.5148936170212766,0.3636363636363633,0.42384105960264895,0.5811965811965811,0.3535353535353536,0.30447542186353627,-0.668571428571429,0.4717948717948719,0.259,0.429,0.39252336448598113,2015
3033,CS Bakersfield,0.38612099644128106,0.30120481927710846,0.35672514619883033,0.3705583756345179,0.3467336683417084,0.3768115942028989,0.6973684210526319,0.43253968253968234,0.5642857142857144,0.4093406593406592,0.65531914893617,0.7559808612440193,0.7350993377483444,0.19658119658119655,0.31313131313131326,0.4042553191489362,-0.5228571428571431,0.5846153846153843,0.37,0.273,0.22429906542056077,2015
3034,E Illinois,0.3807829181494661,0.44176706827309237,0.5087719298245612,0.5786802030456857,0.5477386934673365,0.5072463768115942,0.3026315789473686,0.3293650793650793,0.47857142857142854,0.5137362637362632,0.1957446808510639,0.32057416267942607,0.1920529801324502,0.5042735042735043,0.3232323232323233,0.4497432134996331,-0.5457142857142858,0.3641025641025637,0.519,0.546,0.25233644859813076,2015
3035,Lamar,0.3807829181494661,0.23694779116465864,0.5614035087719298,0.553299492385787,0.316582914572864,0.6570048309178742,0.4912280701754388,0.6230158730158728,0.7357142857142857,0.552197802197802,0.6297872340425532,0.4449760765550237,0.5099337748344372,0.46153846153846156,0.38383838383838387,0.25458547322083636,-0.6942857142857144,0.39487179487179525,0.458,0.6,0.5280373831775704,2015
3036,LIU-Brooklyn,0.3790035587188611,0.3694779116465864,0.2514619883040936,0.2994923857868026,0.3517587939698492,0.2560386473429954,0.513157894736842,0.5515873015873016,0.48571428571428565,0.31868131868131844,0.4978723404255321,0.4641148325358855,0.4635761589403975,0.22222222222222227,0.2727272727272728,0.3132795304475422,-0.5457142857142858,0.569230769230769,0.414,0.5,0.5981308411214954,2015
3037,Texas St,0.3772241992882561,0.3534136546184739,0.2807017543859649,0.2791878172588833,0.2914572864321605,0.28985507246376807,0.5877192982456143,0.43253968253968234,0.557142857142857,0.302197802197802,0.40851063829787226,0.4545454545454546,0.33112582781456945,0.18803418803418803,0.4949494949494949,0.30520909757887016,-0.3914285714285719,0.45641025641025657,0.417,0.333,0.3504672897196266,2015
3038,Charleston,0.3772241992882561,0.49397590361445787,0.35087719298245634,0.3908629441624367,0.4623115577889445,0.318840579710145,0.41228070175438614,0.26190476190476186,0.48571428571428565,0.354395604395604,0.31914893617021267,0.4449760765550237,0.3046357615894042,0.3418803418803419,0.31313131313131326,0.2978723404255319,-0.6142857142857143,0.4666666666666668,0.258,0.273,0.2289719626168223,2015
3039,McNeese,0.3772241992882561,0.24899598393574301,0.3742690058479532,0.3857868020304569,0.316582914572864,0.4154589371980677,0.35526315789473717,0.25396825396825395,0.3071428571428573,0.3324175824175821,0.6042553191489362,0.35406698564593286,0.36423841059602635,0.3846153846153846,0.5050505050505052,0.4798239178283199,-0.745714285714286,0.8205128205128203,0.348,0.333,0.42056074766355156,2015
3040,Youngstown St,0.37366548042704617,0.3895582329317269,0.5438596491228069,0.568527918781726,0.5577889447236182,0.5072463768115942,0.5614035087719298,0.4206349206349205,0.3214285714285715,0.5604395604395602,0.2851063829787235,0.32057416267942607,0.25827814569536445,0.11965811965811968,0.31313131313131326,0.5752017608217168,-0.8457142857142861,0.523076923076923,0.286,0.75,0.523364485981308,2015
3041,Wagner,0.37188612099644114,0.357429718875502,0.2982456140350873,0.2944162436548228,0.2864321608040199,0.31400966183574885,0.5526315789473686,0.32539682539682535,0.5285714285714288,0.29670329670329654,0.795744680851064,0.535885167464115,0.6225165562913908,0.28205128205128205,0.3535353535353536,0.25018341892883345,-0.7085714285714291,0.7333333333333334,0.321,0.5,0.542056074766355,2015
3042,Wright St,0.36654804270462626,0.46184738955823296,0.5087719298245612,0.5482233502538072,0.44723618090452244,0.5458937198067635,0.513157894736842,0.23015873015873,0.43571428571428583,0.510989010989011,0.11489361702127665,0.5215311004784686,0.2052980132450335,0.24786324786324787,0.2828282828282829,0.475421863536317,-0.668571428571429,0.3538461538461535,0.321,0.25,0.3598130841121492,2015
3043,Southern,0.36654804270462626,0.23694779116465864,0.36842105263157876,0.31472081218274117,0.2211055276381908,0.3768115942028989,0.28947368421052655,0.49603174603174605,0.542857142857143,0.28021978021977967,0.5361702127659576,0.35406698564593286,0.4635761589403975,0.4700854700854701,0.43434343434343436,0.23550990462215704,-0.3714285714285719,0.5179487179487179,0.444,0.0,0.4299065420560746,2015
3044,Coppin St,0.36476868327402123,0.3293172690763052,0.27485380116959046,0.42131979695431476,0.49748743718592947,0.26086956521739113,0.5394736842105261,0.18253968253968234,0.43571428571428583,0.3901098901098896,0.27659574468085113,0.15311004784688986,0.013245033112583293,0.3162393162393162,0.33333333333333337,0.37710931768158473,-0.8800000000000008,0.4871794871794872,0.222,0.25,0.7757009345794392,2015
3045,Delaware St,0.36476868327402123,0.3413654618473896,0.3274853801169586,0.40101522842639636,0.44723618090452244,0.32367149758454117,0.6578947368421053,0.1587301587301586,0.5214285714285715,0.3873626373626373,0.5234042553191489,0.42583732057416235,0.4966887417218544,0.41880341880341887,0.18181818181818188,0.3286867204695525,-0.6514285714285717,0.5487179487179485,0.407,0.333,0.5747663551401869,2015
3046,Binghamton,0.3612099644128113,0.321285140562249,0.269005847953216,0.28934010152284295,0.266331658291457,0.31400966183574885,0.4078947368421053,0.5793650793650793,0.6214285714285713,0.29120879120879106,0.2638297872340427,0.4401913875598087,0.2516556291390728,0.24786324786324787,0.3232323232323233,0.15774027879677183,-0.6714285714285713,0.3282051282051279,0.172,0.2,0.2850467289719627,2015
3047,Alabama St,0.3612099644128113,0.1566265060240964,0.5029239766081868,0.46192893401015245,0.5527638190954773,0.4057971014492754,0.36403508771929793,0.37698412698412676,0.47857142857142854,0.42032967032967017,0.6595744680851063,0.5693779904306218,0.6688741721854305,0.41025641025641024,0.33333333333333337,0.40719002201027144,-0.4514285714285715,0.6358974358974354,0.636,1.0,0.5887850467289719,2015
3048,Missouri St,0.3594306049822063,0.5180722891566265,0.3391812865497075,0.34010152284263984,0.32160804020100486,0.3526570048309181,0.7631578947368425,0.20634920634920628,0.4642857142857143,0.3598901098901095,0.43404255319148954,0.5645933014354068,0.45695364238410585,0.37606837606837606,0.2727272727272728,0.38151137197358775,-0.6857142857142859,0.523076923076923,0.321,0.444,0.2149532710280373,2015
3049,Ohio,0.3576512455516013,0.5301204819277109,0.4736842105263155,0.5076142131979695,0.38190954773869334,0.5458937198067635,0.6754385964912282,0.14682539682539675,0.4285714285714285,0.49175824175824134,0.3361702127659576,0.5502392344497609,0.3841059602649004,0.4358974358974359,0.24242424242424254,0.33602347762289064,-0.6857142857142859,0.4871794871794872,0.333,0.6,0.457943925233645,2015
3050,IU Indy,0.3540925266903914,0.4819277108433735,0.4795321637426899,0.40609137055837574,0.23618090452261287,0.49275362318840576,0.583333333333333,0.2936507936507935,0.807142857142857,0.401098901098901,0.4893617021276595,0.6267942583732058,0.5496688741721854,0.19658119658119655,0.5151515151515152,0.22303741746148198,-0.5771428571428574,0.2769230769230768,0.333,0.727,0.3971962616822431,2015
3051,VMI,0.3540925266903914,0.3855421686746988,0.23976608187134474,0.4162436548223354,0.32160804020100486,0.4492753623188408,0.5526315789473686,0.16269841269841256,0.48571428571428565,0.3846153846153846,0.5446808510638297,0.401913875598086,0.3178807947019866,0.6239316239316239,0.46464646464646475,0.3242846661775495,-0.6657142857142859,0.6102564102564099,0.333,0.4,1.0,2015
3052,New Orleans,0.3540925266903914,0.23694779116465864,0.4795321637426899,0.3857868020304569,0.3718592964824119,0.40096618357487923,0.513157894736842,0.8293650793650793,0.6928571428571427,0.4313186813186811,0.6212765957446809,0.3636363636363633,0.5165562913907285,0.32478632478632474,0.4242424242424243,0.14233308877476153,-0.705714285714286,0.4256410256410259,0.286,0.375,0.5186915887850465,2015
3053,Jacksonville St,0.3540925266903914,0.3493975903614458,0.17543859649122817,0.2131979695431474,0.2211055276381908,0.2367149758454108,0.6228070175438596,0.46825396825396814,0.41428571428571426,0.2527472527472523,0.36170212765957444,0.3157894736842102,0.2384105960264904,0.4786324786324787,0.38383838383838387,0.4093910491562729,-0.6828571428571428,0.5641025641025639,0.345,0.556,0.36448598130841114,2015
3054,Idaho St,0.34697508896797147,0.3172690763052209,0.5029239766081868,0.4467005076142134,0.4422110552763816,0.4396135265700485,0.4078947368421053,0.4246031746031744,0.4571428571428572,0.42032967032967017,0.42978723404255326,0.4545454545454546,0.4039735099337749,0.27350427350427353,0.48484848484848486,0.3323550990462215,-0.7514285714285718,0.5384615384615383,0.154,0.1,0.2990654205607477,2015
